Occurence,Temperature,Salinity
1,5.02814635639191,33.1008962208033
1,5.34856360149383,33.1008962208033
1,5.66898084659576,33.1008962208033
1,5.98939809169769,33.1008962208033
1,6.30981533679962,33.1008962208033
1,6.63023258190155,33.1008962208033
1,6.95064982700348,33.1008962208033
1,7.27106707210541,33.1008962208033
1,7.59148431720734,33.1008962208033
1,7.91190156230926,33.1008962208033
1,8.23231880741119,33.1008962208033
1,8.55273605251312,33.1008962208033
1,8.87315329761505,33.1008962208033
1,9.19357054271698,33.1008962208033
1,9.51398778781891,33.1008962208033
1,9.83440503292084,33.1008962208033
1,10.1548222780228,33.1008962208033
1,10.4752395231247,33.1008962208033
1,10.7956567682266,33.1008962208033
1,11.1160740133286,33.1008962208033
1,11.7569085035324,33.1008962208033
1,12.0773257486343,33.1008962208033
1,-0.418946810340881,32.7382704949776
1,-0.0985295652389528,32.7382704949776
1,0.221887679862976,32.7382704949776
1,0.542304924964905,32.7382704949776
1,0.862722170066833,32.7382704949776
1,1.18313941516876,32.7382704949776
1,1.50355666027069,32.7382704949776
1,1.82397390537262,32.7382704949776
1,2.14439115047455,32.7382704949776
1,2.46480839557648,32.7382704949776
1,2.78522564067841,32.7382704949776
1,3.10564288578033,32.7382704949776
1,3.42606013088226,32.7382704949776
1,3.74647737598419,32.7382704949776
1,4.06689462108612,32.7382704949776
1,4.38731186618805,32.7382704949776
1,4.70772911128998,32.7382704949776
1,5.02814635639191,32.7382704949776
1,5.34856360149383,32.7382704949776
1,5.66898084659576,32.7382704949776
1,5.98939809169769,32.7382704949776
1,6.30981533679962,32.7382704949776
1,6.63023258190155,32.7382704949776
1,6.95064982700348,32.7382704949776
1,7.27106707210541,32.7382704949776
1,7.59148431720734,32.7382704949776
1,7.91190156230926,32.7382704949776
1,8.23231880741119,32.7382704949776
1,8.55273605251312,32.7382704949776
1,8.87315329761505,32.7382704949776
1,9.19357054271698,32.7382704949776
1,9.51398778781891,32.7382704949776
1,9.83440503292084,32.7382704949776
1,10.1548222780228,32.7382704949776
1,10.4752395231247,32.7382704949776
1,10.7956567682266,32.7382704949776
1,11.1160740133286,32.7382704949776
1,11.7569085035324,32.7382704949776
1,-0.418946810340881,32.375644769152
1,-0.0985295652389528,32.375644769152
1,0.221887679862976,32.375644769152
1,0.542304924964905,32.375644769152
1,0.862722170066833,32.375644769152
1,1.18313941516876,32.375644769152
1,1.50355666027069,32.375644769152
1,1.82397390537262,32.375644769152
1,2.14439115047455,32.375644769152
1,2.46480839557648,32.375644769152
1,2.78522564067841,32.375644769152
1,3.10564288578033,32.375644769152
1,3.42606013088226,32.375644769152
1,3.74647737598419,32.375644769152
1,4.06689462108612,32.375644769152
1,4.38731186618805,32.375644769152
1,4.70772911128998,32.375644769152
1,5.02814635639191,32.375644769152
1,5.34856360149383,32.375644769152
1,5.66898084659576,32.375644769152
1,5.98939809169769,32.375644769152
1,6.30981533679962,32.375644769152
1,6.63023258190155,32.375644769152
1,6.95064982700348,32.375644769152
1,7.27106707210541,32.375644769152
1,7.59148431720734,32.375644769152
1,7.91190156230926,32.375644769152
1,8.23231880741119,32.375644769152
1,8.55273605251312,32.375644769152
1,8.87315329761505,32.375644769152
1,9.19357054271698,32.375644769152
1,9.51398778781891,32.375644769152
1,9.83440503292084,32.375644769152
1,10.1548222780228,32.375644769152
1,10.4752395231247,32.375644769152
1,10.7956567682266,32.375644769152
1,11.4364912584305,32.375644769152
1,11.7569085035324,32.375644769152
1,0.221887679862976,32.0130190433264
1,1.18313941516876,32.0130190433264
1,1.50355666027069,32.0130190433264
1,1.82397390537262,32.0130190433264
1,2.14439115047455,32.0130190433264
1,2.46480839557648,32.0130190433264
1,2.78522564067841,32.0130190433264
1,3.10564288578033,32.0130190433264
1,3.42606013088226,32.0130190433264
1,3.74647737598419,32.0130190433264
1,4.06689462108612,32.0130190433264
1,4.38731186618805,32.0130190433264
1,4.70772911128998,32.0130190433264
1,5.02814635639191,32.0130190433264
1,5.34856360149383,32.0130190433264
1,5.66898084659576,32.0130190433264
1,5.98939809169769,32.0130190433264
1,6.30981533679962,32.0130190433264
1,6.63023258190155,32.0130190433264
1,6.95064982700348,32.0130190433264
1,7.27106707210541,32.0130190433264
1,7.59148431720734,32.0130190433264
1,7.91190156230926,32.0130190433264
1,8.23231880741119,32.0130190433264
1,8.55273605251312,32.0130190433264
1,8.87315329761505,32.0130190433264
1,9.19357054271698,32.0130190433264
1,9.51398778781891,32.0130190433264
1,9.83440503292084,32.0130190433264
1,10.1548222780228,32.0130190433264
1,10.4752395231247,32.0130190433264
1,10.7956567682266,32.0130190433264
1,11.1160740133286,32.0130190433264
1,11.4364912584305,32.0130190433264
1,12.0773257486343,32.0130190433264
1,-0.73936405544281,31.6503933175008
1,1.18313941516876,31.6503933175008
1,1.50355666027069,31.6503933175008
1,1.82397390537262,31.6503933175008
1,2.14439115047455,31.6503933175008
1,2.46480839557648,31.6503933175008
1,2.78522564067841,31.6503933175008
1,3.10564288578033,31.6503933175008
1,3.42606013088226,31.6503933175008
1,3.74647737598419,31.6503933175008
1,4.06689462108612,31.6503933175008
1,4.38731186618805,31.6503933175008
1,4.70772911128998,31.6503933175008
1,5.02814635639191,31.6503933175008
1,5.34856360149383,31.6503933175008
1,5.66898084659576,31.6503933175008
1,5.98939809169769,31.6503933175008
1,6.30981533679962,31.6503933175008
1,6.63023258190155,31.6503933175008
1,6.95064982700348,31.6503933175008
1,7.27106707210541,31.6503933175008
1,7.59148431720734,31.6503933175008
1,8.87315329761505,31.6503933175008
1,9.19357054271698,31.6503933175008
1,9.51398778781891,31.6503933175008
1,10.1548222780228,31.6503933175008
1,10.4752395231247,31.6503933175008
1,10.7956567682266,31.6503933175008
1,11.1160740133286,31.6503933175008
1,11.4364912584305,31.6503933175008
1,11.7569085035324,31.6503933175008
1,12.7181602388382,31.6503933175008
1,0.862722170066833,31.2877675916751
1,1.50355666027069,31.2877675916751
1,1.82397390537262,31.2877675916751
1,2.14439115047455,31.2877675916751
1,2.46480839557648,31.2877675916751
1,2.78522564067841,31.2877675916751
1,3.10564288578033,31.2877675916751
1,3.42606013088226,31.2877675916751
1,3.74647737598419,31.2877675916751
1,4.06689462108612,31.2877675916751
1,4.38731186618805,31.2877675916751
1,4.70772911128998,31.2877675916751
1,5.02814635639191,31.2877675916751
1,7.59148431720734,31.2877675916751
1,8.87315329761505,31.2877675916751
1,9.51398778781891,31.2877675916751
1,9.83440503292084,31.2877675916751
1,10.4752395231247,31.2877675916751
1,10.7956567682266,31.2877675916751
1,11.1160740133286,31.2877675916751
1,11.4364912584305,31.2877675916751
1,11.7569085035324,31.2877675916751
1,0.542304924964905,30.9251418658495
1,1.50355666027069,30.9251418658495
1,1.82397390537262,30.9251418658495
1,2.46480839557648,30.9251418658495
1,2.78522564067841,30.9251418658495
1,3.10564288578033,30.9251418658495
1,3.42606013088226,30.9251418658495
1,3.74647737598419,30.9251418658495
1,4.06689462108612,30.9251418658495
1,4.38731186618805,30.9251418658495
1,4.70772911128998,30.9251418658495
1,5.02814635639191,30.9251418658495
1,5.34856360149383,30.9251418658495
1,9.19357054271698,30.9251418658495
1,9.51398778781891,30.9251418658495
1,9.83440503292084,30.9251418658495
1,10.4752395231247,30.9251418658495
1,10.7956567682266,30.9251418658495
1,0.862722170066833,30.5625161400239
1,2.46480839557648,30.5625161400239
1,2.78522564067841,30.5625161400239
1,3.10564288578033,30.5625161400239
1,4.38731186618805,30.5625161400239
1,5.66898084659576,30.5625161400239
1,5.98939809169769,30.5625161400239
1,9.19357054271698,30.5625161400239
1,9.83440503292084,30.5625161400239
1,10.7956567682266,30.5625161400239
1,1.18313941516876,30.1998904141982
1,1.82397390537262,30.1998904141982
1,3.42606013088226,30.1998904141982
1,3.74647737598419,30.1998904141982
1,5.66898084659576,30.1998904141982
1,9.19357054271698,30.1998904141982
1,9.83440503292084,30.1998904141982
1,10.7956567682266,30.1998904141982
1,3.74647737598419,29.8372646883726
1,4.06689462108612,29.8372646883726
1,4.70772911128998,29.8372646883726
1,8.87315329761505,29.8372646883726
1,9.19357054271698,29.8372646883726
1,9.51398778781891,29.8372646883726
1,9.83440503292084,29.8372646883726
1,10.7956567682266,29.8372646883726
1,4.70772911128998,29.474638962547
1,8.87315329761505,29.474638962547
1,9.19357054271698,29.474638962547
1,9.83440503292084,29.474638962547
1,10.1548222780228,29.474638962547
1,9.19357054271698,29.1120132367214
1,9.51398778781891,29.1120132367214
1,9.83440503292084,29.1120132367214
1,10.1548222780228,29.1120132367214
1,9.19357054271698,28.7493875108957
1,9.51398778781891,28.7493875108957
1,10.1548222780228,28.7493875108957
1,8.55273605251312,28.3867617850701
1,9.19357054271698,28.3867617850701
1,10.1548222780228,28.3867617850701
1,8.55273605251312,28.0241360592445
1,8.87315329761505,28.0241360592445
1,9.19357054271698,28.0241360592445
1,9.51398778781891,28.0241360592445
1,10.1548222780228,28.0241360592445
1,8.55273605251312,27.6615103334188
1,9.19357054271698,27.6615103334188
1,9.51398778781891,27.6615103334188
1,9.83440503292084,27.6615103334188
1,10.1548222780228,27.6615103334188
1,8.87315329761505,27.2988846075932
1,9.51398778781891,27.2988846075932
1,9.83440503292084,27.2988846075932
1,10.1548222780228,27.2988846075932
1,8.55273605251312,26.9362588817676
1,8.87315329761505,26.9362588817676
1,9.19357054271698,26.9362588817676
1,9.51398778781891,26.9362588817676
1,10.1548222780228,26.9362588817676
1,3.42606013088226,26.573633155942
1,8.87315329761505,26.573633155942
1,9.19357054271698,26.573633155942
1,9.51398778781891,26.573633155942
1,9.83440503292084,26.573633155942
1,10.1548222780228,26.573633155942
1,8.55273605251312,26.2110074301163
1,8.87315329761505,26.2110074301163
1,9.19357054271698,26.2110074301163
1,9.51398778781891,26.2110074301163
1,8.55273605251312,25.8483817042907
1,8.87315329761505,25.8483817042907
1,9.19357054271698,25.8483817042907
1,9.51398778781891,25.8483817042907
1,10.4752395231247,25.8483817042907
1,8.55273605251312,25.4857559784651
1,8.87315329761505,25.4857559784651
1,9.19357054271698,25.4857559784651
1,9.51398778781891,25.4857559784651
1,8.55273605251312,25.1231302526395
1,8.87315329761505,25.1231302526395
1,9.19357054271698,25.1231302526395
1,9.51398778781891,25.1231302526395
1,9.83440503292084,25.1231302526395
1,8.55273605251312,24.7605045268138
1,8.87315329761505,24.7605045268138
1,9.19357054271698,24.7605045268138
1,9.51398778781891,24.7605045268138
1,8.87315329761505,24.3978788009882
1,9.19357054271698,24.3978788009882
1,9.83440503292084,24.3978788009882
1,10.1548222780228,24.3978788009882
1,8.87315329761505,24.0352530751626
1,9.19357054271698,24.0352530751626
1,9.51398778781891,24.0352530751626
1,10.1548222780228,24.0352530751626
1,8.87315329761505,23.6726273493369
1,9.19357054271698,23.6726273493369
1,9.51398778781891,23.6726273493369
1,9.83440503292084,23.6726273493369
1,8.87315329761505,23.3100016235113
1,9.19357054271698,23.3100016235113
1,9.51398778781891,23.3100016235113
1,9.83440503292084,23.3100016235113
1,8.87315329761505,22.9473758976857
1,9.19357054271698,22.9473758976857
1,9.51398778781891,22.9473758976857
1,9.83440503292084,22.9473758976857
1,8.87315329761505,22.5847501718601
1,9.19357054271698,22.5847501718601
1,9.51398778781891,22.5847501718601
1,9.83440503292084,22.5847501718601
1,9.19357054271698,22.2221244460344
1,9.51398778781891,22.2221244460344
1,9.83440503292084,22.2221244460344
1,8.87315329761505,21.8594987202088
1,9.19357054271698,21.8594987202088
1,9.51398778781891,21.8594987202088
1,9.83440503292084,21.8594987202088
1,8.87315329761505,21.4968729943832
1,9.19357054271698,21.4968729943832
1,9.51398778781891,21.4968729943832
1,8.87315329761505,21.1342472685575
1,9.51398778781891,21.1342472685575
1,8.87315329761505,20.7716215427319
1,9.19357054271698,20.7716215427319
1,9.51398778781891,20.7716215427319
1,8.87315329761505,20.4089958169063
1,9.19357054271698,20.4089958169063
1,8.87315329761505,20.0463700910807
1,9.19357054271698,20.0463700910807
1,9.83440503292084,20.0463700910807
1,8.87315329761505,19.683744365255
1,9.19357054271698,19.683744365255
1,8.87315329761505,19.3211186394294
1,9.19357054271698,19.3211186394294
1,9.83440503292084,19.3211186394294
1,8.55273605251312,18.9584929136038
1,8.87315329761505,18.9584929136038
1,9.19357054271698,18.9584929136038
1,8.55273605251312,18.5958671877782
1,8.87315329761505,18.5958671877782
1,9.19357054271698,18.5958671877782
1,9.51398778781891,18.5958671877782
1,9.19357054271698,18.2332414619525
1,9.51398778781891,18.2332414619525
1,8.87315329761505,17.8706157361269
1,9.19357054271698,17.8706157361269
1,9.51398778781891,17.8706157361269
1,8.55273605251312,17.5079900103013
1,8.87315329761505,17.5079900103013
1,9.19357054271698,17.5079900103013
1,9.51398778781891,17.5079900103013
1,9.83440503292084,17.5079900103013
1,8.87315329761505,17.1453642844756
1,9.19357054271698,17.1453642844756
1,9.51398778781891,17.1453642844756
1,8.55273605251312,16.78273855865
1,8.87315329761505,16.78273855865
1,9.19357054271698,16.78273855865
1,8.55273605251312,16.4201128328244
1,8.87315329761505,16.4201128328244
1,9.19357054271698,16.4201128328244
1,9.51398778781891,16.4201128328244
1,8.87315329761505,16.0574871069988
1,9.19357054271698,16.0574871069988
1,9.19357054271698,15.6948613811731
1,9.51398778781891,15.6948613811731
1,8.87315329761505,14.9696099295219
1,8.87315329761505,14.6069842036962
1,9.19357054271698,14.6069842036962
1,8.55273605251312,14.2443584778706
1,8.55273605251312,13.1564813003937
1,8.87315329761505,13.1564813003937
1,9.19357054271698,13.1564813003937
1,8.23231880741119,11.7059783970912
1,8.23231880741119,11.3433526712656
1,6.63023258190155,10.98072694544
1,6.95064982700348,10.98072694544
1,8.23231880741119,10.98072694544
1,8.55273605251312,10.98072694544
1,6.63023258190155,10.6181012196143
1,6.95064982700348,10.6181012196143
1,8.23231880741119,10.6181012196143
1,8.55273605251312,10.6181012196143
1,8.87315329761505,10.6181012196143
1,6.63023258190155,10.2554754937887
1,6.95064982700348,10.2554754937887
1,7.27106707210541,10.2554754937887
1,8.23231880741119,10.2554754937887
1,6.63023258190155,9.89284976796309
1,6.95064982700348,9.89284976796309
1,7.27106707210541,9.89284976796309
1,8.23231880741119,9.89284976796309
1,6.63023258190155,9.53022404213746
1,6.95064982700348,9.53022404213746
1,7.27106707210541,9.53022404213746
1,7.91190156230926,9.53022404213746
1,8.23231880741119,9.53022404213746
1,6.63023258190155,9.16759831631183
1,6.95064982700348,9.16759831631183
1,7.27106707210541,9.16759831631183
1,7.91190156230926,9.16759831631183
1,8.23231880741119,9.16759831631183
1,8.55273605251312,9.16759831631183
1,5.98939809169769,8.80497259048621
1,6.30981533679962,8.80497259048621
1,6.63023258190155,8.80497259048621
1,6.95064982700348,8.80497259048621
1,7.27106707210541,8.80497259048621
1,7.59148431720734,8.80497259048621
1,7.91190156230926,8.80497259048621
1,8.23231880741119,8.80497259048621
1,8.87315329761505,8.80497259048621
1,9.19357054271698,8.80497259048621
1,5.34856360149383,8.44234686466058
1,5.66898084659576,8.44234686466058
1,5.98939809169769,8.44234686466058
1,6.30981533679962,8.44234686466058
1,6.63023258190155,8.44234686466058
1,6.95064982700348,8.44234686466058
1,7.27106707210541,8.44234686466058
1,7.59148431720734,8.44234686466058
1,7.91190156230926,8.44234686466058
1,8.23231880741119,8.44234686466058
1,8.55273605251312,8.44234686466058
1,5.34856360149383,8.07972113883495
1,5.66898084659576,8.07972113883495
1,5.98939809169769,8.07972113883495
1,6.30981533679962,8.07972113883495
1,6.63023258190155,8.07972113883495
1,6.95064982700348,8.07972113883495
1,7.27106707210541,8.07972113883495
1,7.59148431720734,8.07972113883495
1,7.91190156230926,8.07972113883495
1,8.23231880741119,8.07972113883495
1,8.55273605251312,8.07972113883495
1,8.87315329761505,8.07972113883495
1,9.19357054271698,8.07972113883495
1,9.51398778781891,8.07972113883495
1,5.02814635639191,7.71709541300933
1,5.34856360149383,7.71709541300933
1,5.66898084659576,7.71709541300933
1,5.98939809169769,7.71709541300933
1,6.30981533679962,7.71709541300933
1,6.63023258190155,7.71709541300933
1,6.95064982700348,7.71709541300933
1,7.27106707210541,7.71709541300933
1,7.59148431720734,7.71709541300933
1,7.91190156230926,7.71709541300933
1,8.23231880741119,7.71709541300933
1,8.55273605251312,7.71709541300933
1,8.87315329761505,7.71709541300933
1,9.19357054271698,7.71709541300933
1,5.02814635639191,7.35446968718369
1,5.34856360149383,7.35446968718369
1,5.66898084659576,7.35446968718369
1,5.98939809169769,7.35446968718369
1,6.30981533679962,7.35446968718369
1,6.63023258190155,7.35446968718369
1,6.95064982700348,7.35446968718369
1,7.27106707210541,7.35446968718369
1,7.59148431720734,7.35446968718369
1,7.91190156230926,7.35446968718369
1,8.23231880741119,7.35446968718369
1,8.55273605251312,7.35446968718369
1,8.87315329761505,7.35446968718369
1,5.02814635639191,6.99184396135806
1,5.34856360149383,6.99184396135806
1,5.66898084659576,6.99184396135806
1,5.98939809169769,6.99184396135806
1,6.30981533679962,6.99184396135806
1,6.63023258190155,6.99184396135806
1,6.95064982700348,6.99184396135806
1,7.27106707210541,6.99184396135806
1,7.59148431720734,6.99184396135806
1,7.91190156230926,6.99184396135806
1,8.23231880741119,6.99184396135806
1,8.55273605251312,6.99184396135806
1,8.87315329761505,6.99184396135806
1,9.19357054271698,6.99184396135806
1,9.51398778781891,6.99184396135806
1,5.34856360149383,6.62921823553244
1,5.98939809169769,6.62921823553244
1,6.30981533679962,6.62921823553244
1,6.63023258190155,6.62921823553244
1,6.95064982700348,6.62921823553244
1,7.27106707210541,6.62921823553244
1,7.59148431720734,6.62921823553244
1,8.23231880741119,6.62921823553244
1,8.55273605251312,6.62921823553244
1,8.87315329761505,6.62921823553244
1,9.19357054271698,6.62921823553244
1,5.66898084659576,6.26659250970681
1,6.30981533679962,6.26659250970681
1,6.63023258190155,6.26659250970681
1,6.95064982700348,6.26659250970681
1,7.27106707210541,6.26659250970681
1,7.59148431720734,6.26659250970681
1,7.91190156230926,6.26659250970681
1,8.23231880741119,6.26659250970681
1,8.55273605251312,6.26659250970681
1,8.87315329761505,6.26659250970681
1,9.19357054271698,6.26659250970681
1,7.27106707210541,5.90396678388119
1,7.59148431720734,5.90396678388119
1,8.23231880741119,5.90396678388119
1,8.55273605251312,5.90396678388119
1,8.87315329761505,5.90396678388119
1,9.19357054271698,5.90396678388119
1,6.63023258190155,5.54134105805556
1,7.59148431720734,5.54134105805556
1,7.91190156230926,5.54134105805556
1,8.23231880741119,5.54134105805556
1,8.55273605251312,5.54134105805556
1,8.87315329761505,5.54134105805556
1,9.19357054271698,5.54134105805556
0,13.0385774839401,13.1564813003937
0,-0.0985295652389528,29.8372646883726
0,4.06689462108612,5.54134105805556
0,17.8448361604691,39.2655335598389
0,0.221887679862976,21.4968729943832
0,1.18313941516876,14.2443584778706
0,16.8835844251633,32.375644769152
0,27.7777707586288,27.6615103334188
0,17.5244189153671,26.9362588817676
0,29.0594397390366,32.0130190433264
0,11.4364912584305,9.53022404213746
0,7.91190156230926,5.54134105805556
0,0.542304924964905,25.4857559784651
0,-1.7006157907486,33.1008962208033
0,29.0594397390366,30.9251418658495
0,28.7390224939346,29.1120132367214
0,5.98939809169769,5.17871533222993
0,14.9610809545517,17.8706157361269
0,14.6406637094498,34.5513991241058
0,0.221887679862976,19.3211186394294
0,15.9223326898575,37.8150306565364
0,27.136936268425,32.375644769152
0,27.7777707586288,38.1776563823621
0,0.221887679862976,16.4201128328244
0,13.3589947290421,13.5191070262194
0,4.70772911128998,6.99184396135806
0,20.7285913663864,33.8261476724545
0,18.8060878957748,34.1887733982801
0,13.3589947290421,9.89284976796309
0,14.6406637094498,32.375644769152
0,27.4573535135269,34.1887733982801
0,14.3202464643478,32.0130190433264
0,20.7285913663864,34.5513991241058
0,13.679411974144,17.8706157361269
0,28.4186052488327,38.5402821081877
0,14.9610809545517,32.375644769152
0,-0.0985295652389528,17.5079900103013
0,22.3306775918961,34.9140248499314
0,26.1756845331192,35.276650575757
0,21.3694258565903,35.6392763015827
